GENE	IDX	GDCM035-301	GDCM035-401	GDCM040-301	GDCM048-301	GDCM048-401	GDCM056-301	GDCM069-301	GDCM094-301	GDCM119-301	GDCM144-201	GDCM144-301	GDCM144-302	GDCM148-301	GDCM167-301
ACTA1	chr1_229421999	0.8648648648648649	0.9444444444444444	0.96875	0.9655172413793104	0.9655172413793104	0.9411764705882353	0.9666666666666667	0.96	0.9285714285714286	0.9428571428571428	1.0	1.0	1.0	0.9722222222222222
ACTA1	chr1_229422037	0.9696969696969697	0.972972972972973	0.9666666666666667	0.875	0.9583333333333334	1.0	1.0	0.9166666666666666	0.96	0.9714285714285714	0.9655172413793104	0.9230769230769231	1.0	0.9705882352941176
ACTA1	chr1_229422039	0.9705882352941176	0.972972972972973	0.9666666666666667	0.875	0.9583333333333334	1.0	1.0	0.9166666666666666	0.9583333333333334	0.9714285714285714	0.9655172413793104	0.9230769230769231	1.0	0.9705882352941176
ACTA1	chr1_229422043	0.9705882352941176	0.9722222222222222	0.9666666666666667	0.9032258064516129	0.9565217391304348	1.0	1.0	0.9166666666666666	0.96	0.9705882352941176	0.9655172413793104	0.9230769230769231	1.0	0.9705882352941176
ACTA1	chr1_229422098	0.9	0.9117647058823529	0.8695652173913043	0.9629629629629629	0.7916666666666666	0.7142857142857143	0.9166666666666666	0.8823529411764706	0.9523809523809523	0.9333333333333333	0.875	0.8947368421052632	0.9655172413793104	1.0
ACTA1	chr1_229422178	0.7272727272727273	0.7647058823529411	0.7	0.7407407407407407	0.8333333333333334	0.6	0.6666666666666666	0.6666666666666666	0.8333333333333334	0.8620689655172413	0.88	0.8181818181818182	0.84375	0.7428571428571429
ACTA1	chr1_229422214	0.9411764705882353	0.9130434782608695	1.0	0.9666666666666667	0.8888888888888888	1.0	0.9615384615384616	1.0	1.0	1.0	0.9583333333333334	1.0	1.0	0.8666666666666667
ACTA1	chr1_229422269	0.967741935483871	0.9666666666666667	0.9090909090909091	0.9259259259259259	1.0	0.8666666666666667	0.9230769230769231	0.8947368421052632	0.9090909090909091	0.9642857142857143	0.9615384615384616	1.0	0.9310344827586207	0.9117647058823529
ACTA1	chr1_229422290	0.6666666666666666	0.7222222222222222	0.9130434782608695	0.7083333333333334	0.7	0.5333333333333333	0.6666666666666666	0.8823529411764706	0.6666666666666666	0.72	0.6521739130434783	0.8571428571428571	0.7391304347826086	0.7272727272727273
ACTA1	chr1_229422568	0.9375	0.6428571428571429	0.8	0.6666666666666666	0.75	0.75	0.9230769230769231	0.9285714285714286	0.75	0.85	0.8461538461538461	1.0	0.875	0.9473684210526315
ACTA1	chr1_229422655	0.9333333333333333	0.8928571428571429	1.0	0.85	1.0	0.7692307692307693	1.0	0.8888888888888888	0.7857142857142857	0.8260869565217391	0.9545454545454546	0.9444444444444444	0.8695652173913043	0.9285714285714286
ACTA1	chr1_229422819	1.0	0.9666666666666667	1.0	0.5	0.6111111111111112	0.2857142857142857	0.4375	0.6875	0.6428571428571429	0.0	0.6470588235294118	0.5294117647058824	0.0	0.9642857142857143
ACTA1	chr1_229423008	0.9142857142857143	1.0	1.0	1.0	1.0	1.0	0.9259259259259259	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ACTA1	chr1_229423145	0.9310344827586207	1.0	0.9393939393939394	0.875	0.8709677419354839	0.8333333333333334	0.8888888888888888	0.7777777777777778	0.8333333333333334	0.9629629629629629	1.0	0.92	0.9642857142857143	0.9428571428571428
ACTA1	chr1_229423174	0.9411764705882353	0.8421052631578947	0.8571428571428571	0.7142857142857143	0.9333333333333333	0.8333333333333334	0.7857142857142857	0.9166666666666666	0.8571428571428571	0.9	1.0	0.8571428571428571	0.9	0.7619047619047619
ACTA1	chr1_229423191	0.9459459459459459	0.967741935483871	0.9375	1.0	0.9583333333333334	1.0	1.0	0.95	1.0	0.9333333333333333	0.88	0.9523809523809523	0.9310344827586207	0.9696969696969697
ACTA1	chr1_229423282	0.8148148148148148	0.85	0.896551724137931	0.8518518518518519	0.8	0.6428571428571429	0.9565217391304348	0.65	0.7777777777777778	0.8	0.8235294117647058	0.9090909090909091	0.84375	0.8666666666666667
ACTA1	chr1_229423550	0.88	0.9047619047619048	0.896551724137931	0.875	0.8947368421052632	1.0	0.85	0.9333333333333333	0.75	0.72	0.8333333333333334	0.9166666666666666	0.8636363636363636	0.9230769230769231
ACTA1	chr1_229423597	0.896551724137931	1.0	0.9310344827586207	0.9565217391304348	1.0	0.8571428571428571	0.9047619047619048	1.0	1.0	0.9166666666666666	0.9047619047619048	0.9523809523809523	1.0	0.9032258064516129
ACTA1	chr1_229423655	0.875	1.0	0.92	0.7	0.8	0.8461538461538461	0.95	0.6666666666666666	0.875	0.76	0.95	0.8823529411764706	0.8076923076923077	0.8846153846153846
ACTA1	chr1_229423704	0.68	0.5294117647058824	0.625	0.6428571428571429	0.7	0.5	0.6153846153846154	0.8571428571428571	0.6363636363636364	0.5	0.6470588235294118	0.9166666666666666	0.8421052631578947	0.8636363636363636
ACTA1	chr1_229424605	0.8571428571428571	0.7777777777777778	0.95	0.88	0.6	0.8571428571428571	0.9583333333333334	0.7777777777777778	0.5625	0.7391304347826086	0.9473684210526315	0.8947368421052632	0.9090909090909091	0.8260869565217391
ACTA1	chr1_229425078	0.8518518518518519	0.9583333333333334	0.9166666666666666	1.0	0.9090909090909091	0.6842105263157895	0.8076923076923077	0.7857142857142857	0.9	0.9642857142857143	0.9166666666666666	0.8636363636363636	0.84375	0.8518518518518519
ACTA1	chr1_229425169	0.9523809523809523	0.88	0.8846153846153846	0.9090909090909091	0.8695652173913043	0.8947368421052632	0.8	0.9	0.8125	1.0	0.9285714285714286	1.0	0.9523809523809523	0.967741935483871
ACTA1	chr1_229425211	0.6818181818181818	0.7	0.6363636363636364	0.782608695652174	0.7727272727272727	0.4666666666666667	0.84	0.5714285714285714	0.6666666666666666	0.76	0.625	0.85	0.75	0.7692307692307693
ACTA1	chr1_229425272	0.7222222222222222	0.875	0.92	0.88	0.8888888888888888	0.8461538461538461	0.95	0.9285714285714286	0.875	0.9629629629629629	0.9545454545454546	0.9473684210526315	0.875	0.96
ACTA1	chr1_229425289	0.8888888888888888	0.8695652173913043	1.0	0.9166666666666666	0.8571428571428571	0.8235294117647058	0.9230769230769231	0.9333333333333333	0.85	0.967741935483871	0.9629629629629629	0.9583333333333334	0.9166666666666666	0.875
ACTA1	chr1_229425383	0.9583333333333334	0.9090909090909091	0.7777777777777778	0.8636363636363636	0.6363636363636364	0.7727272727272727	0.9545454545454546	0.9285714285714286	0.8	0.90625	0.9285714285714286	0.9130434782608695	0.8846153846153846	0.9375
ACTA1	chr1_229425997	0.6666666666666666	0.3684210526315789	0.75	0.7368421052631579	0.4090909090909091	0.38461538461538464	0.75	0.6923076923076923	0.6470588235294118	0.8214285714285714	0.9583333333333334	0.8947368421052632	0.6296296296296297	0.7727272727272727
ACTA1	chr1_229426020	0.85	0.55	0.8214285714285714	0.7647058823529411	0.8333333333333334	0.7857142857142857	0.6470588235294118	0.8666666666666667	0.5833333333333334	0.75	0.85	0.8421052631578947	0.6190476190476191	0.5862068965517241
ACTA1	chr1_229426270	0.8571428571428571	0.8571428571428571	0.9230769230769231	0.9545454545454546	0.85	0.8666666666666667	0.8095238095238095	0.625	0.8095238095238095	0.9259259259259259	0.8695652173913043	0.7727272727272727	0.8387096774193549	0.8484848484848485
ACTA1	chr1_229426499	0.52	0.7083333333333334	0.5925925925925926	0.6	0.7	0.6842105263157895	0.6	0.5714285714285714	0.55	0.375	0.7777777777777778	0.625	0.6666666666666666	0.6060606060606061
ACTA1	chr1_229426525	0.7586206896551724	0.75	0.9583333333333334	0.9259259259259259	0.76	0.7647058823529411	0.782608695652174	0.9166666666666666	0.6666666666666666	0.8076923076923077	0.9	0.95	0.71875	0.8571428571428571
ACTA1	chr1_229426594	0.8333333333333334	0.5652173913043478	0.8	1.0	0.7222222222222222	0.5714285714285714	0.9333333333333333	0.75	0.6470588235294118	0.782608695652174	0.8333333333333334	0.8421052631578947	0.76	0.7142857142857143
ACTA1	chr1_229426664	0.2	0.5714285714285714	0.26666666666666666	0.4375	0.21428571428571427	0.16666666666666666	0.4117647058823529	0.14285714285714285	0.2222222222222222	0.4117647058823529	0.4583333333333333	0.5789473684210527	0.6190476190476191	0.35714285714285715
ACTA1	chr1_229426780	0.96	0.9583333333333334	1.0	0.9166666666666666	1.0	1.0	0.9565217391304348	1.0	0.9047619047619048	0.9285714285714286	0.9230769230769231	0.9130434782608695	1.0	0.8787878787878788
ACTA1	chr1_229426794	0.7666666666666667	0.96	0.7727272727272727	0.8	0.92	1.0	0.9	1.0	0.8421052631578947	0.8	1.0	0.9473684210526315	0.6	0.84375
ACTA1	chr1_229427026	0.875	0.8571428571428571	0.7931034482758621	0.52	0.8214285714285714	0.7647058823529411	0.75	0.5714285714285714	0.75	0.7333333333333333	0.8214285714285714	0.7391304347826086	0.8666666666666667	0.7317073170731707
ACTA1	chr1_229427177	0.9047619047619048	1.0	0.8571428571428571	0.9090909090909091	1.0	1.0	1.0	1.0	0.9375	1.0	1.0	0.8888888888888888	0.8666666666666667	0.9444444444444444
ACTA1	chr1_229427315	0.6206896551724138	0.7391304347826086	0.631578947368421	0.8	0.7368421052631579	0.5789473684210527	0.8	0.6666666666666666	0.55	0.7916666666666666	0.6923076923076923	0.8181818181818182	0.7666666666666667	0.7096774193548387
ACTA1	chr1_229427341	0.75	0.84	0.8461538461538461	0.7333333333333333	0.8333333333333334	0.8125	0.875	1.0	0.7777777777777778	0.7666666666666667	0.9642857142857143	0.9130434782608695	0.7586206896551724	0.9210526315789473
ACTA1	chr1_229427383	0.8518518518518519	0.9565217391304348	0.9629629629629629	0.8888888888888888	1.0	0.9473684210526315	0.8095238095238095	0.9411764705882353	0.8235294117647058	0.8709677419354839	1.0	1.0	0.9696969696969697	0.9714285714285714
ACTA1	chr1_229427528	0.9130434782608695	0.8	0.8	0.8	0.7368421052631579	0.5555555555555556	0.7857142857142857	0.5833333333333334	0.8461538461538461	0.875	0.7894736842105263	1.0	0.8214285714285714	0.7586206896551724
ACTA1	chr1_229427635	0.9333333333333333	0.9230769230769231	0.9583333333333334	0.9545454545454546	0.9166666666666666	0.8	0.9545454545454546	0.9411764705882353	0.8695652173913043	0.8846153846153846	0.8928571428571429	0.9545454545454546	0.8387096774193549	0.9
ACTA1	chr1_229427734	0.9393939393939394	1.0	0.8888888888888888	0.84	0.7083333333333334	0.8421052631578947	0.9615384615384616	0.7777777777777778	0.8095238095238095	0.9	0.9032258064516129	1.0	0.967741935483871	0.7894736842105263
ACTA1	chr1_229427960	0.8275862068965517	0.84	0.6956521739130435	0.9166666666666666	0.7727272727272727	0.7619047619047619	0.9583333333333334	0.625	0.8421052631578947	0.8387096774193549	0.71875	0.8333333333333334	0.7878787878787878	0.7352941176470589
ACTA1	chr1_229428077	0.875	0.8333333333333334	1.0	1.0	1.0	0.7	0.8	0.75	0.4666666666666667	0.8421052631578947	0.8235294117647058	0.875	0.8947368421052632	0.8148148148148148
ACTA1	chr1_229428121	0.8	0.782608695652174	0.7368421052631579	0.7241379310344828	0.6086956521739131	0.7647058823529411	0.9333333333333333	0.42857142857142855	0.8947368421052632	0.7241379310344828	0.8	0.7083333333333334	0.875	0.8055555555555556
ACTA1	chr1_229428170	0.76	0.96	1.0	0.7692307692307693	0.8571428571428571	0.9444444444444444	0.8333333333333334	0.8461538461538461	0.9047619047619048	0.8928571428571429	0.7692307692307693	0.95	0.84375	0.8648648648648649
ACTA1	chr1_229428303	0.6818181818181818	0.48	0.7272727272727273	0.65	0.6666666666666666	0.5454545454545454	0.6666666666666666	0.5555555555555556	0.65	0.5769230769230769	0.6206896551724138	0.8636363636363636	0.5925925925925926	0.8
ACTA1	chr1_229428382	0.8571428571428571	0.7647058823529411	0.8947368421052632	0.9583333333333334	0.8333333333333334	0.75	0.7058823529411765	1.0	0.9333333333333333	0.9259259259259259	0.7407407407407407	0.8636363636363636	0.8695652173913043	0.9629629629629629
ACTA1	chr1_229428438	0.7619047619047619	0.8076923076923077	0.7037037037037037	0.8846153846153846	0.76	0.7222222222222222	0.8181818181818182	0.8571428571428571	0.6842105263157895	0.7419354838709677	0.75	0.72	0.8620689655172413	0.7560975609756098
ACTA1	chr1_229428737	0.9655172413793104	0.875	0.896551724137931	0.8666666666666667	0.8695652173913043	0.8571428571428571	0.8461538461538461	0.8947368421052632	0.8	0.8666666666666667	0.9354838709677419	0.9655172413793104	0.8333333333333334	0.8620689655172413
ACTA1	chr1_229428777	0.8461538461538461	0.782608695652174	0.8947368421052632	0.8076923076923077	0.75	0.5	0.9411764705882353	0.6153846153846154	0.7777777777777778	0.7857142857142857	0.8518518518518519	0.9523809523809523	0.8076923076923077	0.8571428571428571
ACTA1	chr1_229428874	0.9655172413793104	1.0	0.8928571428571429	0.9285714285714286	1.0	1.0	1.0	1.0	0.96	0.9285714285714286	0.9629629629629629	1.0	0.9285714285714286	1.0
ACTA1	chr1_229428900	1.0	0.7857142857142857	0.9473684210526315	0.8181818181818182	0.75	0.5384615384615384	0.9411764705882353	0.9	1.0	0.65	0.95	0.95	0.95	1.0
ACTA1	chr1_229428957	0.9629629629629629	0.9166666666666666	0.9655172413793104	0.9666666666666667	0.875	0.9473684210526315	0.96	0.9411764705882353	0.7916666666666666	0.9032258064516129	0.9655172413793104	0.9655172413793104	0.9285714285714286	1.0
ACTA1	chr1_229428995	0.8181818181818182	0.95	0.8709677419354839	0.92	0.9130434782608695	0.9285714285714286	0.9444444444444444	1.0	0.9444444444444444	0.8260869565217391	0.8636363636363636	0.9230769230769231	0.75	0.8787878787878788
ACTA1	chr1_229429044	0.8571428571428571	0.8888888888888888	1.0	0.7272727272727273	0.8666666666666667	0.8	0.9375	0.9166666666666666	0.6923076923076923	0.76	0.9259259259259259	0.8421052631578947	0.84	0.9032258064516129
ACTA1	chr1_229429279	0.5909090909090909	0.7368421052631579	0.8846153846153846	0.6956521739130435	0.8947368421052632	0.9166666666666666	0.8333333333333334	0.5333333333333333	0.6818181818181818	0.72	0.7692307692307693	0.8928571428571429	0.782608695652174	0.7692307692307693
ACTA1	chr1_229429462	1.0	1.0	1.0	1.0	1.0	0.7894736842105263	0.92	0.8666666666666667	1.0	0.9117647058823529	0.9655172413793104	0.9666666666666667	0.9285714285714286	0.9705882352941176
ACTA1	chr1_229429464	1.0	1.0	0.9666666666666667	0.9615384615384616	1.0	0.8235294117647058	0.9047619047619048	0.8888888888888888	1.0	0.9032258064516129	1.0	0.967741935483871	0.896551724137931	0.972972972972973
ACTA1	chr1_229429469	1.0	1.0	0.9696969696969697	0.9629629629629629	1.0	0.75	0.9259259259259259	0.8947368421052632	1.0	0.9166666666666666	0.9705882352941176	0.9705882352941176	0.90625	0.95
ACTA1	chr1_229429546	0.76	0.8095238095238095	0.9565217391304348	0.782608695652174	0.7777777777777778	0.8	0.9523809523809523	0.7857142857142857	0.8421052631578947	0.7142857142857143	0.8571428571428571	0.96	0.96	0.6875
ACTA1	chr1_229429564	0.9545454545454546	0.8095238095238095	0.9230769230769231	0.7777777777777778	1.0	0.8666666666666667	0.8333333333333334	0.8823529411764706	0.7272727272727273	0.7666666666666667	0.8181818181818182	0.9354838709677419	0.9615384615384616	0.9655172413793104
ACTA1	chr1_229429587	0.8571428571428571	0.9285714285714286	0.8928571428571429	0.8666666666666667	1.0	0.8181818181818182	0.8076923076923077	0.8823529411764706	0.896551724137931	0.9142857142857143	0.9642857142857143	0.8387096774193549	0.9354838709677419	0.8974358974358975
ACTA1	chr1_229429596	0.8620689655172413	0.9285714285714286	0.8928571428571429	0.8709677419354839	1.0	0.8181818181818182	0.8076923076923077	0.8823529411764706	0.896551724137931	0.9142857142857143	0.9642857142857143	0.8387096774193549	0.9354838709677419	0.875
ACTA1	chr1_229429646	0.75	0.7333333333333333	0.9411764705882353	0.8571428571428571	0.75	0.7857142857142857	0.8421052631578947	0.6875	0.8125	0.7	0.75	0.9166666666666666	0.5555555555555556	0.8387096774193549
ACTA1	chr1_229430019	0.7	0.9130434782608695	0.8695652173913043	0.6666666666666666	0.9	0.85	0.8421052631578947	0.5714285714285714	0.6666666666666666	0.88	0.8620689655172413	0.7916666666666666	0.7037037037037037	0.6111111111111112
ACTA1	chr1_229430073	0.875	0.76	0.9130434782608695	0.8	0.7391304347826086	0.85	0.6538461538461539	0.9375	0.95	0.72	0.9375	0.9666666666666667	0.75	0.8235294117647058
ACTA1	chr1_229430269	0.2857142857142857	0.13043478260869565	0.18518518518518517	0.19230769230769232	0.14814814814814814	0.35294117647058826	0.3157894736842105	0.2	0.2	0.12903225806451613	0.26666666666666666	0.3103448275862069	0.045454545454545456	0.08108108108108109
ACTA1	chr1_229430279	0.2857142857142857	0.16666666666666666	0.1724137931034483	0.20833333333333334	0.14814814814814814	0.3333333333333333	0.3157894736842105	0.21428571428571427	0.2	0.125	0.25806451612903225	0.3	0.045454545454545456	0.10526315789473684
ACTA1	chr1_229430304	0.6538461538461539	0.75	0.7142857142857143	0.6363636363636364	0.72	0.7368421052631579	0.38095238095238093	0.75	0.6666666666666666	0.68	0.75	0.7241379310344828	0.5217391304347826	0.5714285714285714
ACTA1	chr1_229430307	0.7037037037037037	0.75	0.7142857142857143	0.6363636363636364	0.68	0.75	0.4090909090909091	0.8	0.7	0.6923076923076923	0.72	0.7241379310344828	0.45454545454545453	0.5714285714285714
