GENE	IDX	GDCM035-301	GDCM035-401	GDCM040-301	GDCM048-301	GDCM048-401	GDCM056-301	GDCM069-301	GDCM094-301	GDCM119-301	GDCM144-201	GDCM144-301	GDCM144-302	GDCM148-301	GDCM167-301
ACTA1	chr1_229431599	0.0	0.0	0.0	0.10344827586206896	0.03333333333333333	0.0	0.0	0.05	0.10344827586206896	0.1111111111111111	0.06666666666666667	0.05555555555555555	0.03225806451612903	0.023809523809523808
ACTA1	chr1_229431602	0.029411764705882353	0.0	0.0	0.10344827586206896	0.06451612903225806	0.0	0.0	0.05	0.06896551724137931	0.1111111111111111	0.06451612903225806	0.05555555555555555	0.03125	0.023809523809523808
ACTA1	chr1_229431612	0.030303030303030304	0.0	0.0	0.10344827586206896	0.06666666666666667	0.0	0.0	0.05	0.07142857142857142	0.08823529411764706	0.07142857142857142	0.05714285714285714	0.03125	0.024390243902439025
ACTA1	chr1_229431622	0.030303030303030304	0.0	0.0	0.10714285714285714	0.06451612903225806	0.0	0.0	0.05	0.10344827586206896	0.1111111111111111	0.034482758620689655	0.05405405405405406	0.03125	0.023809523809523808
ACTA1	chr1_229431627	0.034482758620689655	0.0	0.0	0.08	0.06451612903225806	0.0	0.0	0.05555555555555555	0.04	0.1	0.0625	0.05555555555555555	0.03225806451612903	0.025
ACTA1	chr1_229431630	0.03571428571428571	0.0	0.0	0.07407407407407407	0.07407407407407407	0.0	0.0	0.05	0.07142857142857142	0.06060606060606061	0.034482758620689655	0.05555555555555555	0.03333333333333333	0.025
ACTA1	chr1_229431635	0.03225806451612903	0.0	0.0	0.1111111111111111	0.06451612903225806	0.0	0.0	0.05	0.06896551724137931	0.09090909090909091	0.0625	0.05405405405405406	0.03225806451612903	0.02564102564102564
ACTA1	chr1_229431653	0.034482758620689655	0.17391304347826086	0.13043478260869565	0.3333333333333333	0.18181818181818182	0.20833333333333334	0.16666666666666666	0.1875	0.2727272727272727	0.2413793103448276	0.16	0.11428571428571428	0.10344827586206896	0.1111111111111111
ACTA1	chr1_229431655	0.037037037037037035	0.17391304347826086	0.11538461538461539	0.3333333333333333	0.13636363636363635	0.24	0.1875	0.1875	0.3181818181818182	0.3225806451612903	0.2	0.11764705882352941	0.10714285714285714	0.16216216216216217
ACTA1	chr1_229431690	0.06896551724137931	0.0	0.11538461538461539	0.07692307692307693	0.12	0.17391304347826086	0.0	0.25	0.1111111111111111	0.03333333333333333	0.0	0.02857142857142857	0.1111111111111111	0.02631578947368421
ACTA1	chr1_229431693	0.06451612903225806	0.0	0.11538461538461539	0.07407407407407407	0.1111111111111111	0.125	0.0	0.23529411764705882	0.07692307692307693	0.03333333333333333	0.0	0.027777777777777776	0.10714285714285714	0.02564102564102564
ACTA1	chr1_229431701	0.03333333333333333	0.0	0.08333333333333333	0.08	0.07142857142857142	0.1	0.0	0.2777777777777778	0.1111111111111111	0.034482758620689655	0.0	0.02702702702702703	0.12	0.029411764705882353
ACTA1	chr1_229431703	0.06060606060606061	0.0	0.12	0.07407407407407407	0.13333333333333333	0.2	0.0	0.2777777777777778	0.10714285714285714	0.03333333333333333	0.0	0.02857142857142857	0.10714285714285714	0.02702702702702703
ACTA1	chr1_229431747	0.030303030303030304	0.038461538461538464	0.038461538461538464	0.07407407407407407	0.0	0.125	0.0	0.0	0.17857142857142858	0.10714285714285714	0.03225806451612903	0.030303030303030304	0.03571428571428571	0.05128205128205128
ACTA1	chr1_229431749	0.034482758620689655	0.038461538461538464	0.037037037037037035	0.07407407407407407	0.0	0.125	0.0	0.058823529411764705	0.14814814814814814	0.1	0.03225806451612903	0.058823529411764705	0.034482758620689655	0.02631578947368421
ACTA1	chr1_229431769	0.3181818181818182	0.08	0.3076923076923077	0.375	0.25	0.21052631578947367	0.043478260869565216	0.125	0.3076923076923077	0.4230769230769231	0.15151515151515152	0.3939393939393939	0.04	0.0625
ACTA1	chr1_229431776	0.34782608695652173	0.08333333333333333	0.3333333333333333	0.36	0.2222222222222222	0.2	0.043478260869565216	0.13333333333333333	0.3076923076923077	0.4230769230769231	0.15151515151515152	0.375	0.04	0.11764705882352941
ACTA1	chr1_229431792	0.041666666666666664	0.0	0.13043478260869565	0.16	0.07142857142857142	0.1111111111111111	0.16666666666666666	0.13333333333333333	0.10526315789473684	0.11538461538461539	0.07142857142857142	0.03225806451612903	0.047619047619047616	0.05555555555555555
ACTA1	chr1_229431804	0.0	0.0	0.0	0.0	0.03571428571428571	0.09523809523809523	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0
ACTA1	chr1_229431812	0.0	0.04	0.0	0.038461538461538464	0.06896551724137931	0.13043478260869565	0.0	0.0	0.0	0.0	0.06896551724137931	0.0	0.03225806451612903	0.02631578947368421
ACTA1	chr1_229431842	0.041666666666666664	0.10526315789473684	0.08333333333333333	0.36	0.04	0.23809523809523808	0.13636363636363635	0.1875	0.23809523809523808	0.15384615384615385	0.23333333333333334	0.09375	0.25	0.13333333333333333
ACTA1	chr1_229431878	0.08333333333333333	0.14285714285714285	0.03571428571428571	0.19047619047619047	0.15384615384615385	0.09523809523809523	0.05	0.11764705882352941	0.047619047619047616	0.07407407407407407	0.13793103448275862	0.08571428571428572	0.2222222222222222	0.13333333333333333
ACTA1	chr1_229431888	0.03125	0.12	0.06896551724137931	0.16666666666666666	0.14814814814814814	0.09090909090909091	0.043478260869565216	0.15	0.038461538461538464	0.06451612903225806	0.10344827586206896	0.08333333333333333	0.21428571428571427	0.08571428571428572
ACTA1	chr1_229431891	0.06060606060606061	0.11538461538461539	0.06666666666666667	0.16666666666666666	0.08695652173913043	0.09090909090909091	0.041666666666666664	0.16666666666666666	0.0	0.034482758620689655	0.10344827586206896	0.08333333333333333	0.2222222222222222	0.058823529411764705
ACTA1	chr1_229431910	0.09375	0.0	0.034482758620689655	0.15384615384615385	0.09090909090909091	0.08333333333333333	0.05	0.10526315789473684	0.09523809523809523	0.0	0.03125	0.02702702702702703	0.06666666666666667	0.075
ACTA1	chr1_229431912	0.06896551724137931	0.0	0.03571428571428571	0.15384615384615385	0.09090909090909091	0.07692307692307693	0.05	0.1	0.09523809523809523	0.0	0.03333333333333333	0.02702702702702703	0.07407407407407407	0.07317073170731707
ACTA1	chr1_229431915	0.06451612903225806	0.0	0.045454545454545456	0.16666666666666666	0.09090909090909091	0.10526315789473684	0.06666666666666667	0.1111111111111111	0.05	0.0	0.04	0.0	0.09090909090909091	0.07894736842105263
ACTA1	chr1_229431922	0.0967741935483871	0.0	0.04	0.16666666666666666	0.06666666666666667	0.07407407407407407	0.05555555555555555	0.10526315789473684	0.09090909090909091	0.0	0.030303030303030304	0.029411764705882353	0.06451612903225806	0.075
ACTA1	chr1_229431936	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.047619047619047616	0.03125	0.0	0.0	0.0	0.0
ACTA1	chr1_229431941	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.037037037037037035	0.030303030303030304	0.0	0.0	0.0	0.0
ACTA1	chr1_229431944	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	0.0
ACTA1	chr1_229431951	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.041666666666666664	0.02857142857142857	0.0	0.0	0.0	0.0
ACTA1	chr1_229431954	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.041666666666666664	0.029411764705882353	0.0	0.0	0.0	0.0
ACTA1	chr1_229431968	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.09523809523809523	0.0	0.0	0.05555555555555555	0.0	0.0
ACTA1	chr1_229431973	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.12	0.0	0.0	0.05405405405405406	0.0	0.0
ACTA1	chr1_229431979	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.08	0.0	0.0	0.05263157894736842	0.0	0.0
ACTA1	chr1_229431983	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.029411764705882353	0.0	0.0
ACTA1	chr1_229431993	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.05405405405405406	0.0	0.0
ACTA1	chr1_229432015	0.0	0.0	0.0	0.037037037037037035	0.029411764705882353	0.0	0.041666666666666664	0.10526315789473684	0.0	0.0	0.0	0.0	0.034482758620689655	0.0
ACTA1	chr1_229432021	0.0	0.0	0.0	0.034482758620689655	0.03571428571428571	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.037037037037037035	0.0
ACTA1	chr1_229432028	0.0	0.0	0.0	0.03571428571428571	0.030303030303030304	0.0	0.041666666666666664	0.1111111111111111	0.0	0.0	0.0	0.0	0.034482758620689655	0.0
ACTA1	chr1_229432034	0.0	0.0	0.0	0.034482758620689655	0.029411764705882353	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.03333333333333333	0.0
ACTA1	chr1_229432038	0.0	0.0	0.0	0.034482758620689655	0.030303030303030304	0.0	0.041666666666666664	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0
ACTA1	chr1_229432044	0.0	0.0	0.0	0.03571428571428571	0.029411764705882353	0.0	0.041666666666666664	0.10526315789473684	0.0	0.0	0.0	0.0	0.03333333333333333	0.0
ACTA1	chr1_229432062	0.2	0.3076923076923077	0.13333333333333333	0.2	0.19047619047619047	0.21052631578947367	0.11764705882352941	0.2	0.0	0.15	0.25	0.2608695652173913	0.16	0.21739130434782608
ACTA1	chr1_229432074	0.0	0.038461538461538464	0.0	0.038461538461538464	0.03333333333333333	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.06896551724137931	0.025
ACTA1	chr1_229432104	0.03225806451612903	0.07407407407407407	0.0	0.037037037037037035	0.03125	0.07407407407407407	0.0	0.1	0.0	0.030303030303030304	0.0	0.15789473684210525	0.06896551724137931	0.02631578947368421
ACTA1	chr1_229432108	0.030303030303030304	0.07407407407407407	0.0	0.037037037037037035	0.058823529411764705	0.07407407407407407	0.0	0.1	0.0	0.029411764705882353	0.0	0.1388888888888889	0.07142857142857142	0.02631578947368421
ACTA1	chr1_229432111	0.029411764705882353	0.038461538461538464	0.0	0.037037037037037035	0.05714285714285714	0.07407407407407407	0.0	0.1	0.0	0.02857142857142857	0.0	0.1388888888888889	0.06896551724137931	0.02702702702702703
ACTA1	chr1_229432119	0.029411764705882353	0.07407407407407407	0.0	0.037037037037037035	0.05714285714285714	0.07692307692307693	0.0	0.1	0.0	0.02857142857142857	0.0	0.15789473684210525	0.06451612903225806	0.02631578947368421
ACTA1	chr1_229432125	0.03333333333333333	0.07692307692307693	0.0	0.037037037037037035	0.06060606060606061	0.08695652173913043	0.0	0.1	0.0	0.029411764705882353	0.0	0.15789473684210525	0.06896551724137931	0.02564102564102564
ACTA1	chr1_229432140	0.15	0.045454545454545456	0.038461538461538464	0.09523809523809523	0.16666666666666666	0.125	0.058823529411764705	0.0	0.041666666666666664	0.08	0.16	0.0	0.12	0.09090909090909091
ACTA1	chr1_229432164	0.03333333333333333	0.12	0.06666666666666667	0.11538461538461539	0.030303030303030304	0.07692307692307693	0.08695652173913043	0.26666666666666666	0.2962962962962963	0.08571428571428572	0.10344827586206896	0.09090909090909091	0.034482758620689655	0.10526315789473684
ACTA1	chr1_229432166	0.03333333333333333	0.12	0.09375	0.14814814814814814	0.0	0.07692307692307693	0.08695652173913043	0.2222222222222222	0.2962962962962963	0.09090909090909091	0.09090909090909091	0.1111111111111111	0.034482758620689655	0.10256410256410256
ACTA1	chr1_229432170	0.03333333333333333	0.125	0.09375	0.14814814814814814	0.0	0.08	0.08695652173913043	0.23529411764705882	0.25	0.08571428571428572	0.0967741935483871	0.1111111111111111	0.07142857142857142	0.07692307692307693
ACTA1	chr1_229432176	0.0	0.09523809523809523	0.07142857142857142	0.14285714285714285	0.03125	0.08	0.0	0.2222222222222222	0.30434782608695654	0.08571428571428572	0.0967741935483871	0.11764705882352941	0.06896551724137931	0.07692307692307693
ACTA1	chr1_229432178	0.03125	0.08333333333333333	0.09375	0.10714285714285714	0.02857142857142857	0.07692307692307693	0.08695652173913043	0.2222222222222222	0.32	0.058823529411764705	0.09375	0.1111111111111111	0.06666666666666667	0.10256410256410256
ACTA1	chr1_229432188	0.034482758620689655	0.12	0.0967741935483871	0.14285714285714285	0.029411764705882353	0.08333333333333333	0.08695652173913043	0.2222222222222222	0.2962962962962963	0.08333333333333333	0.0967741935483871	0.12121212121212122	0.06896551724137931	0.10256410256410256
ACTA1	chr1_229432227	0.0	0.0	0.06451612903225806	0.0	0.0	0.04	0.0	0.0	0.07407407407407407	0.0	0.0	0.0	0.03333333333333333	0.0
ACTA1	chr1_229432230	0.0	0.0	0.0625	0.0	0.0	0.037037037037037035	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.03225806451612903	0.0
ACTA1	chr1_229432233	0.0	0.0	0.06666666666666667	0.0	0.0	0.037037037037037035	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.034482758620689655	0.0
ACTA1	chr1_229432242	0.0	0.0	0.0625	0.0	0.0	0.03571428571428571	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.03333333333333333	0.0
ACTA1	chr1_229432246	0.0	0.0	0.03571428571428571	0.0	0.0	0.037037037037037035	0.0	0.0	0.038461538461538464	0.0	0.0	0.0	0.03571428571428571	0.0
ACTA1	chr1_229432259	0.03125	0.11538461538461539	0.0	0.10714285714285714	0.0	0.07142857142857142	0.0	0.1111111111111111	0.14285714285714285	0.0	0.06451612903225806	0.05405405405405406	0.034482758620689655	0.04878048780487805
ACTA1	chr1_229432262	0.03125	0.12	0.0	0.038461538461538464	0.0	0.07407407407407407	0.0	0.0625	0.14285714285714285	0.0	0.06451612903225806	0.05405405405405406	0.037037037037037035	0.05128205128205128
ACTA1	chr1_229432264	0.030303030303030304	0.11538461538461539	0.0	0.07142857142857142	0.0	0.07142857142857142	0.0	0.1111111111111111	0.11538461538461539	0.0	0.0625	0.05555555555555555	0.0	0.04878048780487805
ACTA1	chr1_229432278	0.4	0.21428571428571427	0.1111111111111111	0.4	0.23076923076923078	0.2777777777777778	0.16666666666666666	0.2727272727272727	0.30434782608695654	0.13043478260869565	0.1111111111111111	0.35294117647058826	0.15384615384615385	0.36
ACTA1	chr1_229432292	0.041666666666666664	0.18181818181818182	0.09090909090909091	0.038461538461538464	0.2	0.05	0.09523809523809523	0.17647058823529413	0.07142857142857142	0.041666666666666664	0.09523809523809523	0.07407407407407407	0.10344827586206896	0.16129032258064516
ACTA1	chr1_229432320	0.06896551724137931	0.037037037037037035	0.07407407407407407	0.10714285714285714	0.13333333333333333	0.10714285714285714	0.043478260869565216	0.07142857142857142	0.16	0.0	0.03125	0.02702702702702703	0.03333333333333333	0.02702702702702703
ACTA1	chr1_229432329	0.0625	0.037037037037037035	0.10344827586206896	0.07142857142857142	0.1724137931034483	0.11538461538461539	0.041666666666666664	0.07142857142857142	0.14285714285714285	0.0	0.030303030303030304	0.02702702702702703	0.03125	0.02702702702702703
ACTA1	chr1_229432331	0.06451612903225806	0.04	0.10344827586206896	0.10344827586206896	0.2	0.10714285714285714	0.045454545454545456	0.06666666666666667	0.16666666666666666	0.0	0.03125	0.02702702702702703	0.03333333333333333	0.02631578947368421
ACTA1	chr1_229432336	0.06666666666666667	0.037037037037037035	0.07142857142857142	0.10714285714285714	0.1875	0.07692307692307693	0.043478260869565216	0.06666666666666667	0.1724137931034483	0.0	0.030303030303030304	0.02857142857142857	0.03125	0.02631578947368421
ACTA1	chr1_229432349	0.12121212121212122	0.07407407407407407	0.034482758620689655	0.12	0.06451612903225806	0.07692307692307693	0.08333333333333333	0.1111111111111111	0.17857142857142858	0.08823529411764706	0.0	0.02631578947368421	0.06896551724137931	0.07317073170731707
ACTA1	chr1_229432359	0.12121212121212122	0.08	0.06666666666666667	0.11538461538461539	0.06451612903225806	0.038461538461538464	0.08333333333333333	0.10526315789473684	0.20833333333333334	0.09090909090909091	0.0	0.02631578947368421	0.07142857142857142	0.07692307692307693
ACTA1	chr1_229432363	0.09375	0.08333333333333333	0.0625	0.08333333333333333	0.06451612903225806	0.0	0.08333333333333333	0.10526315789473684	0.21739130434782608	0.09090909090909091	0.0	0.02702702702702703	0.06666666666666667	0.07894736842105263
ACTA1	chr1_229432369	0.1	0.07692307692307693	0.06060606060606061	0.08695652173913043	0.06060606060606061	0.07692307692307693	0.08333333333333333	0.11764705882352941	0.16	0.08823529411764706	0.0	0.02702702702702703	0.06451612903225806	0.05
ACTA1	chr1_229432371	0.12121212121212122	0.07692307692307693	0.06451612903225806	0.11538461538461539	0.06451612903225806	0.07407407407407407	0.08695652173913043	0.11764705882352941	0.2	0.09090909090909091	0.0	0.02702702702702703	0.06666666666666667	0.075
ACTA1	chr1_229432392	0.07407407407407407	0.08695652173913043	0.10714285714285714	0.08333333333333333	0.07142857142857142	0.125	0.0	0.0625	0.25	0.14285714285714285	0.07142857142857142	0.03125	0.11538461538461539	0.05555555555555555
ACTA1	chr1_229432404	0.03125	0.1111111111111111	0.03571428571428571	0.15384615384615385	0.09375	0.07692307692307693	0.043478260869565216	0.17647058823529413	0.07407407407407407	0.14705882352941177	0.06666666666666667	0.05714285714285714	0.03225806451612903	0.1
ACTA1	chr1_229432407	0.03125	0.1111111111111111	0.03571428571428571	0.125	0.09375	0.07692307692307693	0.043478260869565216	0.17647058823529413	0.07407407407407407	0.14705882352941177	0.0	0.08333333333333333	0.03225806451612903	0.10256410256410256
ACTA1	chr1_229432410	0.030303030303030304	0.11538461538461539	0.03571428571428571	0.14814814814814814	0.09375	0.07692307692307693	0.043478260869565216	0.06666666666666667	0.07692307692307693	0.14705882352941177	0.0	0.08571428571428572	0.03225806451612903	0.07894736842105263
ACTA1	chr1_229432413	0.03225806451612903	0.08333333333333333	0.037037037037037035	0.14814814814814814	0.1111111111111111	0.07692307692307693	0.045454545454545456	0.14285714285714285	0.08333333333333333	0.12121212121212122	0.038461538461538464	0.09090909090909091	0.034482758620689655	0.027777777777777776
ACTA1	chr1_229432425	0.2	0.3333333333333333	0.25	0.36363636363636365	0.23529411764705882	0.3	0.2	0.4444444444444444	0.17391304347826086	0.15384615384615385	0.09523809523809523	0.12903225806451613	0.11538461538461539	0.09090909090909091
ACTA1	chr1_229432436	0.03225806451612903	0.038461538461538464	0.10344827586206896	0.22727272727272727	0.11538461538461539	0.21739130434782608	0.1111111111111111	0.23529411764705882	0.24	0.06451612903225806	0.10714285714285714	0.09090909090909091	0.0	0.12121212121212122
ACTA1	chr1_229432438	0.058823529411764705	0.037037037037037035	0.12903225806451613	0.2	0.04	0.125	0.08695652173913043	0.25	0.21739130434782608	0.03125	0.07142857142857142	0.08823529411764706	0.03333333333333333	0.1282051282051282
ACTA1	chr1_229432440	0.03225806451612903	0.037037037037037035	0.13333333333333333	0.23076923076923078	0.1111111111111111	0.19230769230769232	0.045454545454545456	0.25	0.17391304347826086	0.0625	0.07142857142857142	0.09375	0.03125	0.16216216216216217
ACTA1	chr1_229432442	0.038461538461538464	0.04	0.13793103448275862	0.20833333333333334	0.08	0.10526315789473684	0.08695652173913043	0.13333333333333333	0.2608695652173913	0.06451612903225806	0.10714285714285714	0.06896551724137931	0.034482758620689655	0.125
ACTA1	chr1_229432466	0.03333333333333333	0.08	0.06896551724137931	0.0	0.037037037037037035	0.125	0.0	0.10526315789473684	0.07692307692307693	0.15625	0.0	0.029411764705882353	0.034482758620689655	0.05263157894736842
ACTA1	chr1_229432472	0.03333333333333333	0.041666666666666664	0.03571428571428571	0.0	0.06666666666666667	0.12	0.0	0.10526315789473684	0.07692307692307693	0.15151515151515152	0.034482758620689655	0.02857142857142857	0.034482758620689655	0.07692307692307693
ACTA1	chr1_229432489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.03571428571428571	0.0	0.0	0.0	0.0	0.0
ACTA1	chr1_229432495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.037037037037037035	0.0	0.0	0.0	0.0	0.0
ACTA1	chr1_229432498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.038461538461538464	0.0	0.0	0.0	0.0	0.0
ACTA1	chr1_229432504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0
ACTA1	chr1_229432510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0
ACTA1	chr1_229432516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0
ACTA1	chr1_229432522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0
ACTA1	chr1_229432544	0.045454545454545456	0.0	0.0	0.07692307692307693	0.10344827586206896	0.04	0.043478260869565216	0.06666666666666667	0.08333333333333333	0.03571428571428571	0.05	0.0	0.03571428571428571	0.030303030303030304
ACTA1	chr1_229432555	0.058823529411764705	0.2	0.1	0.2	0.1	0.16666666666666666	0.125	0.25	0.0	0.125	0.1875	0.18181818181818182	0.13636363636363635	0.2222222222222222
ACTA1	chr1_229432567	0.24	0.15384615384615385	0.06666666666666667	0.2413793103448276	0.21739130434782608	0.125	0.25	0.17647058823529413	0.15789473684210525	0.07407407407407407	0.17857142857142858	0.18181818181818182	0.09090909090909091	0.13513513513513514
ACTA1	chr1_229432573	0.20833333333333334	0.15384615384615385	0.03571428571428571	0.25	0.23076923076923078	0.16	0.25	0.2222222222222222	0.1	0.07142857142857142	0.20689655172413793	0.2	0.09090909090909091	0.15384615384615385
ACTA1	chr1_229432588	0.24	0.08333333333333333	0.0	0.041666666666666664	0.13043478260869565	0.15	0.058823529411764705	0.14285714285714285	0.14285714285714285	0.037037037037037035	0.08333333333333333	0.0	0.1111111111111111	0.07407407407407407
ACTA1	chr1_229432603	0.03125	0.038461538461538464	0.06451612903225806	0.07142857142857142	0.14814814814814814	0.16	0.04	0.05263157894736842	0.17391304347826086	0.0	0.03225806451612903	0.027777777777777776	0.06666666666666667	0.08108108108108109
ACTA1	chr1_229432612	0.03333333333333333	0.0	0.06451612903225806	0.07142857142857142	0.16	0.11538461538461539	0.041666666666666664	0.05	0.17391304347826086	0.0	0.03333333333333333	0.02702702702702703	0.03333333333333333	0.08108108108108109
ACTA1	chr1_229432618	0.03125	0.037037037037037035	0.06451612903225806	0.06896551724137931	0.17857142857142858	0.14814814814814814	0.041666666666666664	0.05263157894736842	0.16666666666666666	0.0	0.03225806451612903	0.027777777777777776	0.06451612903225806	0.08108108108108109
ACTA1	chr1_229432654	0.19047619047619047	0.3	0.09090909090909091	0.19047619047619047	0.24	0.21428571428571427	0.21052631578947367	0.14285714285714285	0.4117647058823529	0.18518518518518517	0.04	0.21875	0.2777777777777778	0.09090909090909091
ACTA1	chr1_229432656	0.2	0.2857142857142857	0.047619047619047616	0.19047619047619047	0.24	0.3125	0.21052631578947367	0.13333333333333333	0.2857142857142857	0.16	0.041666666666666664	0.21875	0.3333333333333333	0.09090909090909091
ACTA1	chr1_229432684	0.15	0.125	0.047619047619047616	0.13043478260869565	0.0	0.15789473684210525	0.058823529411764705	0.11764705882352941	0.0	0.047619047619047616	0.2	0.27586206896551724	0.045454545454545456	0.2413793103448276
ACTA1	chr1_229432708	0.034482758620689655	0.16666666666666666	0.06666666666666667	0.16666666666666666	0.1	0.08695652173913043	0.0	0.3333333333333333	0.14285714285714285	0.1	0.0	0.09090909090909091	0.06896551724137931	0.029411764705882353
ACTA1	chr1_229432717	0.06896551724137931	0.15384615384615385	0.1	0.13333333333333333	0.10714285714285714	0.08695652173913043	0.0	0.29411764705882354	0.14285714285714285	0.0967741935483871	0.0	0.11428571428571428	0.06666666666666667	0.029411764705882353
ACTA1	chr1_229432719	0.1	0.16	0.10714285714285714	0.14285714285714285	0.12	0.08333333333333333	0.0	0.35714285714285715	0.10526315789473684	0.06666666666666667	0.0	0.06060606060606061	0.07142857142857142	0.03333333333333333
ACTA1	chr1_229432726	0.10714285714285714	0.16	0.10344827586206896	0.13793103448275862	0.041666666666666664	0.08333333333333333	0.0	0.3076923076923077	0.1	0.06896551724137931	0.0	0.11428571428571428	0.06666666666666667	0.02857142857142857
ACTA1	chr1_229432783	0.12903225806451613	0.08	0.07692307692307693	0.1111111111111111	0.23076923076923078	0.09523809523809523	0.043478260869565216	0.23529411764705882	0.18518518518518517	0.06896551724137931	0.12121212121212122	0.1935483870967742	0.07692307692307693	0.12121212121212122
ACTA1	chr1_229432789	0.1	0.08	0.06896551724137931	0.10714285714285714	0.19230769230769232	0.08333333333333333	0.08333333333333333	0.23529411764705882	0.18518518518518517	0.0625	0.12121212121212122	0.1935483870967742	0.07407407407407407	0.11764705882352941
