sample1	h1	ABCC9	chr12	21794570	8	9
sample1	h1	ABCC9	chr12	21794626	10	10
sample1	h1	ABCC9	chr12	21794678	9	10
sample1	h1	ABCC9	chr12	21795069	8	10
sample1	h1	ABCC9	chr12	21795073	8	10
sample1	h1	ABCC9	chr12	21795121	6	7
sample1	h1	ABCC9	chr12	21795310	8	9
sample1	h1	ABCC9	chr12	21795388	10	11
sample1	h1	ABCC9	chr12	21795448	9	11
sample1	h1	ABCC9	chr12	21795495	6	7
sample1	h1	ABCC9	chr12	21795574	8	9
sample1	h1	ABCC9	chr12	21795640	9	10
sample1	h1	ABCC9	chr12	21795691	4	5
sample1	h1	ABCC9	chr12	21795713	11	11
sample1	h1	ABCC9	chr12	21795718	11	11
sample1	h1	ABCC9	chr12	21795750	8	8
sample1	h1	ABCC9	chr12	21795769	7	8
sample1	h1	ABCC9	chr12	21795843	9	9
sample1	h1	ABCC9	chr12	21795877	9	10
sample1	h1	ABCC9	chr12	21795886	9	10
sample1	h1	ABCC9	chr12	21795980	7	9
sample1	h1	ABCC9	chr12	21796068	6	8
sample1	h1	ABCC9	chr12	21796591	6	7
sample1	h1	ABCC9	chr12	21796635	11	11
sample1	h1	ABCC9	chr12	21796643	12	12
sample1	h1	ABCC9	chr12	21796817	10	10
sample1	h1	ABCC9	chr12	21796836	11	11
sample1	h1	ABCC9	chr12	21797136	6	11
sample1	h1	ABCC9	chr12	21797268	6	8
sample1	h1	ABCC9	chr12	21797343	4	6
sample1	h1	ABCC9	chr12	21797362	11	11
sample1	h1	ABCC9	chr12	21797659	4	5
sample1	h1	ABCC9	chr12	21798586	8	8
sample1	h1	ABCC9	chr12	21798688	7	8
sample1	h1	ABCC9	chr12	21798796	10	10
sample1	h1	ABCC9	chr12	21798809	6	8
sample1	h1	ABCC9	chr12	21798989	8	11
sample1	h1	ABCC9	chr12	21799012	9	10
sample1	h1	ABCC9	chr12	21799152	10	11
sample1	h1	ABCC9	chr12	21799169	10	10
sample1	h1	ABCC9	chr12	21799825	7	9
sample1	h1	ABCC9	chr12	21800400	5	8
sample1	h1	ABCC9	chr12	21800601	6	9
sample1	h1	ABCC9	chr12	21801054	8	8
sample1	h1	ABCC9	chr12	21801056	6	7
sample1	h1	ABCC9	chr12	21801131	7	8
sample1	h1	ABCC9	chr12	21801157	8	9
sample1	h1	ABCC9	chr12	21801176	9	9
sample1	h1	ABCC9	chr12	21801228	6	10
sample1	h1	ABCC9	chr12	21801430	6	8
sample1	h1	ABCC9	chr12	21801480	6	10
sample1	h1	ABCC9	chr12	21801590	8	9
sample1	h1	ABCC9	chr12	21801618	10	10
sample1	h1	ABCC9	chr12	21801738	7	10
sample1	h1	ABCC9	chr12	21801740	7	10
sample1	h1	ABCC9	chr12	21802615	7	8
sample1	h1	ABCC9	chr12	21802666	5	5
sample1	h1	ABCC9	chr12	21802915	8	8
sample1	h1	ABCC9	chr12	21803006	10	11
sample1	h1	ABCC9	chr12	21803068	4	10
sample1	h1	ABCC9	chr12	21803382	12	12
sample1	h1	ABCC9	chr12	21803422	10	10
sample1	h1	ABCC9	chr12	21803427	11	11
sample1	h1	ABCC9	chr12	21803431	11	11
sample1	h1	ABCC9	chr12	21803510	7	9
sample1	h1	ABCC9	chr12	21803546	9	10
sample1	h1	ABCC9	chr12	21803568	8	9
sample1	h1	ABCC9	chr12	21803585	11	11
sample1	h1	ABCC9	chr12	21803594	11	11
sample1	h1	ABCC9	chr12	21803608	5	7
sample1	h1	ABCC9	chr12	21803812	7	8
sample1	h1	ABCC9	chr12	21804111	9	9
sample1	h1	ABCC9	chr12	21804149	8	9
sample1	h1	ABCC9	chr12	21804337	10	10
sample1	h1	ABCC9	chr12	21804617	1	6
sample1	h1	ABCC9	chr12	21804997	8	9
sample1	h1	ABCC9	chr12	21805135	5	5
sample1	h1	ABCC9	chr12	21805220	8	8
sample1	h1	ABCC9	chr12	21805306	6	8
sample1	h1	ABCC9	chr12	21805473	6	7
sample1	h1	ABCC9	chr12	21805849	6	6
sample1	h1	ABCC9	chr12	21805980	4	4
sample1	h1	ABCC9	chr12	21806011	3	4
sample1	h1	ABCC9	chr12	21806016	3	4
sample1	h1	ABCC9	chr12	21806089	5	6
sample1	h1	ABCC9	chr12	21806234	6	8
sample1	h1	ABCC9	chr12	21806666	8	8
sample1	h1	ABCC9	chr12	21807007	6	6
sample1	h1	ABCC9	chr12	21807033	7	7
sample1	h1	ABCC9	chr12	21807312	6	6
sample1	h1	ABCC9	chr12	21807400	7	7
sample1	h1	ABCC9	chr12	21807443	6	6
sample1	h1	ABCC9	chr12	21807474	4	6
sample1	h1	ABCC9	chr12	21807938	8	8
sample1	h1	ABCC9	chr12	21807977	8	9
sample1	h1	ABCC9	chr12	21808365	8	8
sample1	h1	ABCC9	chr12	21808714	7	8
sample1	h1	ABCC9	chr12	21808764	8	8
sample1	h1	ABCC9	chr12	21809663	5	7
sample1	h1	ABCC9	chr12	21809785	5	7
sample1	h1	ABCC9	chr12	21810409	2	3
sample1	h1	ABCC9	chr12	21810634	3	4
sample1	h1	ABCC9	chr12	21811037	4	4
sample1	h1	ABCC9	chr12	21811053	4	4
sample1	h1	ABCC9	chr12	21811148	6	6
sample1	h1	ABCC9	chr12	21811236	3	4
sample1	h1	ABCC9	chr12	21811518	5	6
sample1	h1	ABCC9	chr12	21811580	3	4
sample1	h1	ABCC9	chr12	21811795	6	6
sample1	h1	ABCC9	chr12	21812102	5	7
sample1	h1	ABCC9	chr12	21812321	2	3
sample1	h1	ABCC9	chr12	21812520	5	6
sample1	h1	ABCC9	chr12	21812696	3	4
sample1	h1	ABCC9	chr12	21813890	5	5
sample1	h1	ABCC9	chr12	21813948	3	3
sample1	h1	ABCC9	chr12	21814065	2	6
sample1	h1	ABCC9	chr12	21814175	3	3
sample1	h1	ABCC9	chr12	21814683	1	2
sample1	h1	ABCC9	chr12	21814705	4	6
sample1	h1	ABCC9	chr12	21814952	6	7
sample1	h1	ABCC9	chr12	21815114	5	6
sample1	h1	ABCC9	chr12	21815130	6	6
sample1	h1	ABCC9	chr12	21815791	3	5
sample1	h1	ABCC9	chr12	21816116	3	5
sample1	h1	ABCC9	chr12	21816139	3	4
sample1	h1	ABCC9	chr12	21816322	3	4
sample1	h1	ABCC9	chr12	21816423	3	5
sample1	h1	ABCC9	chr12	21816840	1	3
sample1	h1	ABCC9	chr12	21816881	4	6
sample1	h1	ABCC9	chr12	21817035	0	1
sample1	h1	ABCC9	chr12	21817370	5	6
sample1	h1	ABCC9	chr12	21817384	3	4
sample1	h1	ABCC9	chr12	21817467	3	4
sample1	h1	ABCC9	chr12	21817648	4	5
sample1	h1	ABCC9	chr12	21817820	3	6
sample1	h1	ABCC9	chr12	21817953	4	5
sample1	h1	ABCC9	chr12	21818104	5	5
sample1	h1	ABCC9	chr12	21818149	5	5
sample1	h1	ABCC9	chr12	21818191	3	5
sample1	h1	ABCC9	chr12	21818664	5	5
sample1	h1	ABCC9	chr12	21818712	1	4
sample1	h1	ABCC9	chr12	21819114	3	5
sample1	h1	ABCC9	chr12	21819140	4	5
sample1	h1	ABCC9	chr12	21819452	1	6
sample1	h1	ABCC9	chr12	21819530	3	3
sample1	h1	ABCC9	chr12	21820714	3	4
sample1	h1	ABCC9	chr12	21820938	6	7
sample1	h1	ABCC9	chr12	21821127	1	3
sample1	h1	ABCC9	chr12	21821253	1	2
sample1	h1	ABCC9	chr12	21821636	4	5
sample1	h1	ABCC9	chr12	21821901	1	2
sample1	h1	ABCC9	chr12	21822032	1	1
sample1	h1	ABCC9	chr12	21822569	5	6
sample1	h1	ABCC9	chr12	21822580	5	5
sample1	h1	ABCC9	chr12	21822594	3	4
sample1	h1	ABCC9	chr12	21822682	3	7
sample1	h1	ABCC9	chr12	21822714	4	4
sample1	h1	ABCC9	chr12	21822768	5	7
sample1	h1	ABCC9	chr12	21822784	2	3
sample1	h1	ABCC9	chr12	21822825	1	4
sample1	h1	ABCC9	chr12	21822885	6	7
sample1	h1	ABCC9	chr12	21822915	3	5
sample1	h1	ABCC9	chr12	21823242	3	6
sample1	h1	ABCC9	chr12	21823453	5	8
sample1	h1	ABCC9	chr12	21823477	4	4
sample1	h1	ABCC9	chr12	21823758	5	8
sample1	h1	ABCC9	chr12	21823766	4	7
sample1	h1	ABCC9	chr12	21823814	6	8
sample1	h1	ABCC9	chr12	21823816	6	8
sample1	h1	ABCC9	chr12	21823820	5	7
sample1	h1	ABCC9	chr12	21823853	4	4
sample1	h1	ABCC9	chr12	21823875	2	4
sample1	h1	ABCC9	chr12	21823897	4	5
sample1	h1	ABCC9	chr12	21824117	5	5
sample1	h1	ABCC9	chr12	21824158	8	9
sample1	h1	ABCC9	chr12	21824185	6	7
sample1	h1	ABCC9	chr12	21824217	6	6
sample1	h1	ABCC9	chr12	21824289	6	8
sample1	h1	ABCC9	chr12	21824303	8	8
sample1	h1	ABCC9	chr12	21824340	8	8
sample1	h1	ABCC9	chr12	21824349	10	10
sample1	h1	ABCC9	chr12	21824694	5	9
sample1	h1	ABCC9	chr12	21825156	5	7
sample1	h1	ABCC9	chr12	21825175	6	8
sample1	h1	ABCC9	chr12	21825329	6	7
sample1	h1	ABCC9	chr12	21825558	7	8
sample1	h1	ABCC9	chr12	21825641	3	4
sample1	h1	ABCC9	chr12	21825697	4	6
sample1	h1	ABCC9	chr12	21825731	7	8
sample1	h1	ABCC9	chr12	21825763	6	7
sample1	h1	ABCC9	chr12	21825827	7	8
sample1	h1	ABCC9	chr12	21825834	9	10
sample1	h1	ABCC9	chr12	21825855	2	7
sample1	h1	ABCC9	chr12	21826376	9	10
sample1	h1	ABCC9	chr12	21826615	6	11
sample1	h1	ABCC9	chr12	21826680	10	12
sample1	h1	ABCC9	chr12	21826690	9	11
sample1	h1	ABCC9	chr12	21826815	8	9
sample1	h1	ABCC9	chr12	21826845	12	13
sample1	h1	ABCC9	chr12	21827106	5	7
sample1	h1	ABCC9	chr12	21827334	5	10
sample1	h1	ABCC9	chr12	21827454	4	6
sample1	h1	ABCC9	chr12	21827697	7	11
sample1	h1	ABCC9	chr12	21828049	10	11
sample1	h1	ABCC9	chr12	21828112	3	4
sample1	h1	ABCC9	chr12	21828179	9	11
sample1	h1	ABCC9	chr12	21828184	8	9
sample1	h1	ABCC9	chr12	21828317	7	9
sample1	h1	ABCC9	chr12	21828579	12	13
sample1	h1	ABCC9	chr12	21828858	9	11
sample1	h1	ABCC9	chr12	21828910	11	12
sample1	h1	ABCC9	chr12	21828935	5	10
sample1	h1	ABCC9	chr12	21828952	9	11
sample1	h1	ABCC9	chr12	21828957	10	11
sample1	h1	ABCC9	chr12	21829020	9	9
sample1	h1	ABCC9	chr12	21829036	13	13
sample1	h1	ABCC9	chr12	21829078	10	11
sample1	h1	ABCC9	chr12	21829231	12	14
sample1	h1	ABCC9	chr12	21829261	11	11
sample1	h1	ABCC9	chr12	21829263	11	11
sample1	h1	ABCC9	chr12	21829269	11	11
sample1	h1	ABCC9	chr12	21829286	13	13
sample1	h1	ABCC9	chr12	21829293	13	13
sample1	h1	ABCC9	chr12	21829349	8	11
sample1	h1	ABCC9	chr12	21829361	7	8
sample1	h1	ABCC9	chr12	21829390	12	13
sample1	h1	ABCC9	chr12	21829401	10	12
sample1	h1	ABCC9	chr12	21829421	7	11
sample1	h1	ABCC9	chr12	21829442	9	9
sample1	h1	ABCC9	chr12	21829479	10	13
sample1	h1	ABCC9	chr12	21829489	10	12
sample1	h1	ABCC9	chr12	21829495	10	13
sample1	h1	ABCC9	chr12	21829759	9	9
sample1	h1	ABCC9	chr12	21829969	9	9
sample1	h1	ABCC9	chr12	21830070	12	13
sample1	h1	ABCC9	chr12	21830393	9	10
sample1	h1	ABCC9	chr12	21830634	13	14
sample1	h1	ABCC9	chr12	21830697	5	7
sample1	h1	ABCC9	chr12	21831044	9	12
sample1	h1	ABCC9	chr12	21831113	6	8
sample1	h1	ABCC9	chr12	21831153	13	13
sample1	h1	ABCC9	chr12	21831361	6	9
sample1	h1	ABCC9	chr12	21831548	9	13
sample1	h1	ABCC9	chr12	21831594	8	11
sample1	h1	ABCC9	chr12	21831723	13	13
sample1	h1	ABCC9	chr12	21831765	10	10
sample1	h1	ABCC9	chr12	21832048	10	11
sample1	h1	ABCC9	chr12	21832228	5	7
sample1	h1	ABCC9	chr12	21832275	4	4
sample1	h1	ABCC9	chr12	21832288	7	8
sample1	h1	ABCC9	chr12	21832532	8	10
sample1	h1	ABCC9	chr12	21832638	10	13
sample1	h1	ABCC9	chr12	21832952	5	10
sample1	h1	ABCC9	chr12	21833577	7	10
sample1	h1	ABCC9	chr12	21833830	3	4
sample1	h1	ABCC9	chr12	21833847	10	10
sample1	h1	ABCC9	chr12	21833917	12	13
sample1	h1	ABCC9	chr12	21834061	7	7
sample1	h1	ABCC9	chr12	21834589	7	12
sample1	h1	ABCC9	chr12	21834669	10	13
sample1	h1	ABCC9	chr12	21834830	13	15
sample1	h1	ABCC9	chr12	21834954	11	15
sample1	h1	ABCC9	chr12	21834997	12	12
sample1	h1	ABCC9	chr12	21835229	9	15
sample1	h1	ABCC9	chr12	21835661	8	9
sample1	h1	ABCC9	chr12	21836090	9	11
sample1	h1	ABCC9	chr12	21836167	12	13
sample1	h1	ABCC9	chr12	21836171	12	13
sample1	h1	ABCC9	chr12	21836358	13	14
sample1	h1	ABCC9	chr12	21836977	10	12
sample1	h1	ABCC9	chr12	21837031	15	15
sample1	h1	ABCC9	chr12	21837268	13	13
sample1	h1	ABCC9	chr12	21837289	15	15
sample1	h1	ABCC9	chr12	21837371	11	13
sample1	h1	ABCC9	chr12	21837413	8	10
sample1	h1	ABCC9	chr12	21837430	0	2
sample1	h1	ABCC9	chr12	21837731	14	14
sample1	h1	ABCC9	chr12	21838086	11	13
sample1	h1	ABCC9	chr12	21838150	6	9
sample1	h1	ABCC9	chr12	21838497	7	9
sample1	h1	ABCC9	chr12	21838512	12	12
sample1	h1	ABCC9	chr12	21838578	14	15
sample1	h1	ABCC9	chr12	21838724	12	15
sample1	h1	ABCC9	chr12	21838760	13	13
sample1	h1	ABCC9	chr12	21838885	7	9
sample1	h1	ABCC9	chr12	21838987	14	15
sample1	h1	ABCC9	chr12	21839016	7	9
sample1	h1	ABCC9	chr12	21839059	10	10
sample1	h1	ABCC9	chr12	21839732	7	9
sample1	h1	ABCC9	chr12	21839879	9	11
sample1	h1	ABCC9	chr12	21840374	10	10
sample1	h1	ABCC9	chr12	21840752	12	14
sample1	h1	ABCC9	chr12	21841184	11	13
sample1	h1	ABCC9	chr12	21841271	11	12
sample1	h1	ABCC9	chr12	21841418	10	14
sample1	h1	ABCC9	chr12	21841450	12	15
sample1	h1	ABCC9	chr12	21841460	12	15
sample1	h1	ABCC9	chr12	21841502	12	12
sample1	h1	ABCC9	chr12	21841514	13	13
sample1	h1	ABCC9	chr12	21841546	14	15
sample1	h1	ABCC9	chr12	21841577	11	14
sample1	h1	ABCC9	chr12	21841593	8	13
sample1	h1	ABCC9	chr12	21841598	8	14
sample1	h1	ABCC9	chr12	21841602	8	14
sample1	h1	ABCC9	chr12	21841647	10	13
sample1	h1	ABCC9	chr12	21841651	10	13
sample1	h1	ABCC9	chr12	21842019	0	3
sample1	h1	ABCC9	chr12	21842131	12	13
sample1	h1	ABCC9	chr12	21842162	13	13
sample1	h1	ABCC9	chr12	21842200	12	12
sample1	h1	ABCC9	chr12	21842325	4	6
sample1	h1	ABCC9	chr12	21842439	10	14
sample1	h1	ABCC9	chr12	21842664	10	14
sample1	h1	ABCC9	chr12	21842891	9	15
sample1	h1	ABCC9	chr12	21843316	11	16
sample1	h1	ABCC9	chr12	21843850	7	8
sample1	h1	ABCC9	chr12	21843858	13	13
sample1	h1	ABCC9	chr12	21844513	12	15
sample1	h1	ABCC9	chr12	21845035	14	16
sample1	h1	ABCC9	chr12	21845588	10	13
sample1	h1	ABCC9	chr12	21845638	11	12
sample1	h1	ABCC9	chr12	21845680	13	14
sample1	h1	ABCC9	chr12	21845747	14	14
sample1	h1	ABCC9	chr12	21845872	8	10
sample1	h1	ABCC9	chr12	21846675	12	16
sample1	h1	ABCC9	chr12	21846740	11	13
sample1	h1	ABCC9	chr12	21846928	1	4
sample1	h1	ABCC9	chr12	21847378	13	15
sample1	h1	ABCC9	chr12	21848098	13	14
sample1	h1	ABCC9	chr12	21848152	17	19
sample1	h1	ABCC9	chr12	21848158	17	19
sample1	h1	ABCC9	chr12	21848199	14	16
sample1	h1	ABCC9	chr12	21848202	14	16
sample1	h1	ABCC9	chr12	21848319	6	11
sample1	h1	ABCC9	chr12	21848354	16	17
sample1	h1	ABCC9	chr12	21848465	11	18
sample1	h1	ABCC9	chr12	21848707	6	10
sample1	h1	ABCC9	chr12	21848784	7	16
sample1	h1	ABCC9	chr12	21848875	13	16
sample1	h1	ABCC9	chr12	21849054	5	13
sample1	h1	ABCC9	chr12	21849244	12	15
sample1	h1	ABCC9	chr12	21849422	10	12
sample1	h1	ABCC9	chr12	21849551	6	13
sample1	h1	ABCC9	chr12	21850013	11	14
sample1	h1	ABCC9	chr12	21850105	14	17
sample1	h1	ABCC9	chr12	21850288	10	13
sample1	h1	ABCC9	chr12	21850323	10	14
sample1	h1	ABCC9	chr12	21850435	8	11
sample1	h1	ABCC9	chr12	21850725	9	12
sample1	h1	ABCC9	chr12	21850787	13	16
sample1	h1	ABCC9	chr12	21850792	16	19
sample1	h1	ABCC9	chr12	21851365	7	11
sample1	h1	ABCC9	chr12	21851787	11	14
sample1	h1	ABCC9	chr12	21852118	13	15
sample1	h1	ABCC9	chr12	21852232	6	9
sample1	h1	ABCC9	chr12	21852253	13	14
sample1	h1	ABCC9	chr12	21852379	12	13
sample1	h1	ABCC9	chr12	21852411	12	13
sample1	h1	ABCC9	chr12	21852535	8	11
sample1	h1	ABCC9	chr12	21852570	12	12
sample1	h1	ABCC9	chr12	21852929	8	11
sample1	h1	ABCC9	chr12	21853051	0	3
sample1	h1	ABCC9	chr12	21853111	10	10
sample1	h1	ABCC9	chr12	21853181	7	9
sample1	h1	ABCC9	chr12	21853219	10	13
sample1	h1	ABCC9	chr12	21853227	12	15
sample1	h1	ABCC9	chr12	21853277	16	16
sample1	h1	ABCC9	chr12	21853285	16	16
sample1	h1	ABCC9	chr12	21853314	10	14
sample1	h1	ABCC9	chr12	21855092	13	13
sample1	h1	ABCC9	chr12	21855257	12	13
sample1	h1	ABCC9	chr12	21855367	13	14
sample1	h1	ABCC9	chr12	21855375	13	14
sample1	h1	ABCC9	chr12	21855380	12	13
sample1	h1	ABCC9	chr12	21855510	9	9
sample1	h1	ABCC9	chr12	21855984	9	9
sample1	h1	ABCC9	chr12	21856300	6	7
sample1	h1	ABCC9	chr12	21856947	13	13
sample1	h1	ABCC9	chr12	21857654	9	10
sample1	h1	ABCC9	chr12	21857674	9	11
sample1	h1	ABCC9	chr12	21857739	12	12
sample1	h1	ABCC9	chr12	21857770	3	10
sample1	h1	ABCC9	chr12	21857801	6	10
sample1	h1	ABCC9	chr12	21857999	12	13
sample1	h1	ABCC9	chr12	21858290	13	14
sample1	h1	ABCC9	chr12	21858370	4	12
sample1	h1	ABCC9	chr12	21858981	6	7
sample1	h1	ABCC9	chr12	21859042	11	12
sample1	h1	ABCC9	chr12	21859058	12	13
sample1	h1	ABCC9	chr12	21859174	5	7
sample1	h1	ABCC9	chr12	21859204	9	10
sample1	h1	ABCC9	chr12	21859295	1	13
sample1	h1	ABCC9	chr12	21859408	8	11
sample1	h1	ABCC9	chr12	21859470	12	12
sample1	h1	ABCC9	chr12	21859615	11	12
sample1	h1	ABCC9	chr12	21859619	10	11
sample1	h1	ABCC9	chr12	21859745	10	12
sample1	h1	ABCC9	chr12	21859950	9	11
sample1	h1	ABCC9	chr12	21860266	10	12
sample1	h1	ABCC9	chr12	21860406	6	8
sample1	h1	ABCC9	chr12	21860478	8	10
sample1	h1	ABCC9	chr12	21860496	12	12
sample1	h1	ABCC9	chr12	21860680	10	12
sample1	h1	ABCC9	chr12	21860795	13	13
sample1	h1	ABCC9	chr12	21861292	9	11
sample1	h1	ABCC9	chr12	21861341	8	9
sample1	h1	ABCC9	chr12	21861450	7	9
sample1	h1	ABCC9	chr12	21861510	10	12
sample1	h1	ABCC9	chr12	21861522	12	13
sample1	h1	ABCC9	chr12	21861537	0	8
sample1	h1	ABCC9	chr12	21861559	6	6
sample1	h1	ABCC9	chr12	21861587	10	12
sample1	h1	ABCC9	chr12	21861751	8	9
sample1	h1	ABCC9	chr12	21861846	10	11
sample1	h1	ABCC9	chr12	21862139	6	8
sample1	h1	ABCC9	chr12	21862459	8	10
sample1	h1	ABCC9	chr12	21862832	4	9
sample1	h1	ABCC9	chr12	21862899	5	9
sample1	h1	ABCC9	chr12	21863107	9	11
sample1	h1	ABCC9	chr12	21863590	11	13
sample1	h1	ABCC9	chr12	21863630	9	13
sample1	h1	ABCC9	chr12	21863893	13	13
sample1	h1	ABCC9	chr12	21864211	11	13
sample1	h1	ABCC9	chr12	21864296	11	12
sample1	h1	ABCC9	chr12	21864541	10	14
sample1	h1	ABCC9	chr12	21864810	7	9
sample1	h1	ABCC9	chr12	21864931	9	9
sample1	h1	ABCC9	chr12	21865171	8	14
sample1	h1	ABCC9	chr12	21865481	0	10
sample1	h1	ABCC9	chr12	21865702	11	14
sample1	h1	ABCC9	chr12	21865758	9	10
sample1	h1	ABCC9	chr12	21865817	10	12
sample1	h1	ABCC9	chr12	21866432	10	15
sample1	h1	ABCC9	chr12	21866668	3	6
sample1	h1	ABCC9	chr12	21866702	17	17
sample1	h1	ABCC9	chr12	21866705	17	17
sample1	h1	ABCC9	chr12	21866861	8	10
sample1	h1	ABCC9	chr12	21867064	8	9
sample1	h1	ABCC9	chr12	21867217	9	10
sample1	h1	ABCC9	chr12	21867483	12	13
sample1	h1	ABCC9	chr12	21868192	13	13
sample1	h1	ABCC9	chr12	21868210	8	10
sample1	h1	ABCC9	chr12	21868259	9	11
sample1	h1	ABCC9	chr12	21868307	6	16
sample1	h1	ABCC9	chr12	21868360	13	14
sample1	h1	ABCC9	chr12	21868366	13	14
sample1	h1	ABCC9	chr12	21868376	13	14
sample1	h1	ABCC9	chr12	21868404	16	16
sample1	h1	ABCC9	chr12	21868413	14	14
sample1	h1	ABCC9	chr12	21868434	12	14
sample1	h1	ABCC9	chr12	21868454	9	16
sample1	h1	ABCC9	chr12	21868570	3	8
sample1	h1	ABCC9	chr12	21868767	6	13
sample1	h1	ABCC9	chr12	21869135	11	11
sample1	h1	ABCC9	chr12	21869150	12	12
sample1	h1	ABCC9	chr12	21869390	12	13
sample1	h1	ABCC9	chr12	21869437	9	11
sample1	h1	ABCC9	chr12	21869779	11	12
sample1	h1	ABCC9	chr12	21870294	11	12
sample1	h1	ABCC9	chr12	21870476	4	7
sample1	h1	ABCC9	chr12	21870628	8	10
sample1	h1	ABCC9	chr12	21870839	12	13
sample1	h1	ABCC9	chr12	21871350	11	12
sample1	h1	ABCC9	chr12	21871386	8	8
sample1	h1	ABCC9	chr12	21871599	8	11
sample1	h1	ABCC9	chr12	21871823	5	6
sample1	h1	ABCC9	chr12	21871842	11	11
sample1	h1	ABCC9	chr12	21871913	11	12
sample1	h1	ABCC9	chr12	21872143	9	9
sample1	h1	ABCC9	chr12	21872517	5	8
sample1	h1	ABCC9	chr12	21872664	12	14
sample1	h1	ABCC9	chr12	21872994	10	10
sample1	h1	ABCC9	chr12	21873677	9	9
sample1	h1	ABCC9	chr12	21873694	8	8
sample1	h1	ABCC9	chr12	21874070	8	10
sample1	h1	ABCC9	chr12	21874195	9	10
sample1	h1	ABCC9	chr12	21874457	6	7
sample1	h1	ABCC9	chr12	21874520	9	10
sample1	h1	ABCC9	chr12	21874866	0	6
sample1	h1	ABCC9	chr12	21874999	12	13
sample1	h1	ABCC9	chr12	21875117	11	12
sample1	h1	ABCC9	chr12	21875319	9	10
sample1	h1	ABCC9	chr12	21875453	11	11
sample1	h1	ABCC9	chr12	21875512	8	9
sample1	h1	ABCC9	chr12	21875610	7	11
sample1	h1	ABCC9	chr12	21875664	10	11
sample1	h1	ABCC9	chr12	21875809	10	11
sample1	h1	ABCC9	chr12	21875879	12	12
sample1	h1	ABCC9	chr12	21875899	12	12
sample1	h1	ABCC9	chr12	21875939	9	14
sample1	h1	ABCC9	chr12	21875943	9	14
sample1	h1	ABCC9	chr12	21875955	14	14
sample1	h1	ABCC9	chr12	21875975	8	10
sample1	h1	ABCC9	chr12	21875999	11	11
sample1	h1	ABCC9	chr12	21876005	11	11
sample1	h1	ABCC9	chr12	21876007	11	11
sample1	h1	ABCC9	chr12	21876037	9	10
sample1	h1	ABCC9	chr12	21876121	8	10
sample1	h1	ABCC9	chr12	21876145	11	11
sample1	h1	ABCC9	chr12	21876211	10	10
sample1	h1	ABCC9	chr12	21876545	6	9
sample1	h1	ABCC9	chr12	21877031	11	11
sample1	h1	ABCC9	chr12	21877050	12	12
sample1	h1	ABCC9	chr12	21877216	9	9
sample1	h1	ABCC9	chr12	21877426	8	10
sample1	h1	ABCC9	chr12	21877651	7	9
sample1	h1	ABCC9	chr12	21878028	8	10
sample1	h1	ABCC9	chr12	21878343	5	8
sample1	h1	ABCC9	chr12	21878583	7	11
sample1	h1	ABCC9	chr12	21879021	7	9
sample1	h1	ABCC9	chr12	21879090	10	11
sample1	h1	ABCC9	chr12	21879134	12	12
